budget,accuracy_A,failures_A,accuracy_B,failures_B,accuracy_C,failures_C
200,0.9233779020702688,23.0,0.9427922403409889,20.0,0.9408412036130988,29.0
200,0.8649514503882978,34.0,0.9283672481641788,26.0,0.913807497542896,35.0
200,0.925218336747782,23.0,0.9420294204738784,15.0,0.9463181958474371,27.0
200,0.9178510105973748,28.0,0.9711744321430704,11.0,0.9149825649130195,38.0
200,0.9244524725834276,23.0,0.9549147490679014,18.0,0.9290381105399316,29.0
200,0.9026815551148928,25.0,0.95064993286631,14.0,0.9223625512469628,36.0
200,0.9263937038893186,25.0,0.9316878746078174,18.0,0.9223513704537972,37.0
400,0.8894928984861497,59.0,0.9430794970207972,37.0,0.9239193209742952,70.0
400,0.8828287842700114,61.0,0.9507899806529264,33.0,0.9425937055716618,47.0
400,0.9129548895240872,55.0,0.9480662526582092,30.0,0.911648510240736,80.0
400,0.8912479156484062,58.0,0.9600639273623596,30.0,0.9516644219424608,51.0
400,0.9205478012859278,49.0,0.9706286994421082,23.0,0.9357339222734716,60.0
400,0.8964553468240417,56.0,0.9414665829455878,46.0,0.9436152622511558,57.0
400,0.9055316344224644,59.0,0.9495636277346182,33.0,0.9314964283787196,61.0
400,0.8867102780764111,59.0,0.9287139079782984,41.0,0.9388401286990156,52.0
400,0.906977104822304,57.0,0.9509403485054256,34.0,0.9432026083011824,53.0
400,0.9071019005728757,55.0,0.9357002102791692,37.0,0.9266912985737022,63.0
400,0.903631770176242,59.0,0.9445892425744801,38.0,0.9165583916088446,66.0
400,0.9163099644035256,59.0,0.9512192173914548,33.0,0.92782636848357,68.0
400,0.9110651360015124,65.0,0.9520907127829152,35.0,0.9451728698892627,50.0
400,0.8616670227961014,69.0,0.9429354604517336,41.0,0.9337126033795188,58.0
400,0.9181852005577008,49.0,0.9376357780527788,41.0,0.9256421750920852,63.0
400,0.925376518186628,47.0,0.9590150588662528,30.0,0.9359584151768244,59.0
400,0.9065544696515264,51.0,0.9522926705834932,34.0,0.9222261561067416,69.0
400,0.9125051816379088,55.0,0.9495146727996681,31.0,0.928711958968324,62.0
400,0.9023521573851192,61.0,0.9456283429443268,35.0,0.9328359019664726,59.0
400,0.9097541067919228,57.0,0.9499183788136818,36.0,0.9244676175039972,70.0
400,0.9151315985476084,59.0,0.957005485924678,33.0,0.9270371043873596,61.0
400,0.9318791306931844,49.0,0.9542985787456392,30.0,0.920700814386964,66.0
400,0.8975460748951506,55.0,0.9374278764177171,42.0,0.9376489292777102,61.0
400,0.8911704291988795,59.0,0.9533035361996,30.0,0.9400044056350524,54.0
400,0.8871636916128945,61.0,0.9499243414029394,35.0,0.9375347352766376,62.0
400,0.9002786430115198,62.0,0.9417612317645809,37.0,0.917035254133618,71.0
400,0.9136127373642448,52.0,0.9727480174849702,21.0,0.9203946461710076,78.0
400,0.9027013609489504,59.0,0.9521191955538912,31.0,0.9298553325557208,58.0
400,0.9096180410205418,52.0,0.9428372251670076,36.0,0.9431753511863584,51.0
400,0.9032361451529604,59.0,0.9415549936551806,39.0,0.9261732782728518,63.0
800,0.901651299615505,118.0,0.9458400183064511,73.0,0.9295993517872764,122.0
800,0.9152527797140266,118.0,0.9392578727209291,78.0,0.9310782550646708,129.0
800,0.8901084677560741,127.0,0.9421459903002236,77.0,0.9320039385306644,133.0
800,0.8914543581579981,125.0,0.9471832677674626,78.0,0.9414545916639184,109.0
800,0.9211689436455268,101.0,0.9439250074564712,74.0,0.9252859403108392,137.0
800,0.9035364934424408,114.0,0.9532655426376144,58.0,0.9355245175154848,117.0
800,0.8904283578034189,127.0,0.947239661890764,66.0,0.9237100725041258,135.0
800,0.8966528927459643,129.0,0.9541729734241066,65.0,0.9256526372552726,126.0
800,0.9155933192544492,106.0,0.9457209994125406,72.0,0.9352642215912716,117.0
800,0.9094985948819618,104.0,0.9436077308183102,77.0,0.9356210028227068,113.0
800,0.9138924249090932,107.0,0.9509752319547616,68.0,0.9249290868698704,140.0
800,0.9116159350868788,112.0,0.9490055222677184,63.0,0.9207610123038028,139.0
800,0.9071969607608944,114.0,0.950087681968362,65.0,0.9350867205655066,110.0
800,0.9050880052378424,115.0,0.9563865914670026,63.0,0.9336231863963343,113.0
800,0.9196022066540862,102.0,0.9527901615629502,64.0,0.9313031047086574,119.0
800,0.8987822175677854,117.0,0.9357201170277224,80.0,0.9385857389706451,115.0
800,0.8947963619819411,131.0,0.949665763125264,68.0,0.9398918255765576,103.0
800,0.8918910564733911,128.0,0.9510467197159898,68.0,0.9322031748022208,125.0
800,0.9041585277116164,112.0,0.9495924331725576,64.0,0.9319334001939586,130.0
800,0.8970657544153222,130.0,0.9486503420695476,76.0,0.9364562103475298,117.0
800,0.8917562030540866,114.0,0.954643001500406,58.0,0.9368344810143192,119.0
800,0.885363491451527,118.0,0.9366729224125516,82.0,0.9221440343009009,134.0
800,0.9050003798908546,104.0,0.9478714023888536,68.0,0.9357797232491386,116.0
800,0.9150996731408972,109.0,0.9512028092068916,62.0,0.9325736851944362,130.0
800,0.8937275028256134,125.0,0.9373084631288192,80.0,0.9323571222192212,111.0
800,0.9016408673505826,123.0,0.9507596160668812,72.0,0.9434698429059856,105.0
800,0.9217178001124549,96.0,0.94526652069721,65.0,0.932627983229627,117.0
800,0.898104788031227,121.0,0.9471394379485462,65.0,0.9223467233697052,140.0
800,0.8971513402938578,114.0,0.9397093039947568,79.0,0.9345989989994844,117.0
800,0.9015362313590756,115.0,0.9493190761568048,71.0,0.929749020662032,123.0
