budget,accuracy_D,failures_D,accuracy_E,failures_E,accuracy_F,failures_F
400,0.7359060288585928,206.0,0.7738131081182377,196.0,0.6850171319650862,227.0
400,0.6984620686221101,207.0,0.7912036445051738,198.0,0.5456594056745246,251.0
400,0.7129470380495506,204.0,0.7829997594515409,179.0,0.6612098918184619,232.0
400,0.6661301283202485,210.0,0.8103616020842402,200.0,0.5407937657156641,256.0
400,0.7401846579957594,208.0,0.7980100291733873,201.0,0.6729734603418065,235.0
400,0.6761375198321552,210.0,0.8115428386153196,201.0,0.6880300851867165,243.0
800,0.7303473367754653,399.0,0.8088957944324301,387.0,0.7215281622681562,484.0
800,0.6888410878772269,419.0,0.7974277826321869,408.0,0.7017630359030493,501.0
800,0.7352987720162232,413.0,0.8169807720771342,400.0,0.6877404873570552,495.0
800,0.7044212574572484,425.0,0.7620241435975279,416.0,0.6923333058648383,485.0
800,0.7317161301339792,395.0,0.8123194860051272,415.0,0.6048995989724874,483.0
800,0.7218483175048305,400.0,0.7825677672344977,405.0,0.6823816830481629,490.0
800,0.6986939399146941,429.0,0.7579570819742398,389.0,0.7106205468913381,484.0
800,0.6623218222738921,435.0,0.8131236003344449,389.0,0.7441695936324071,457.0
800,0.7199487164554146,422.0,0.7970257094810802,419.0,0.6726008321772516,485.0
800,0.7281770648543621,413.0,0.8105393024329519,404.0,0.6522468541592211,487.0
800,0.7243365452568773,417.0,0.8204009997494213,376.0,0.6841905127777494,487.0
800,0.6562677586164649,420.0,0.7990827071781289,410.0,0.6187793642275912,497.0
800,0.7056694485550024,419.0,0.8223551304572785,364.0,0.6602310506487223,489.0
800,0.7295700814114752,399.0,0.7717502917198612,402.0,0.5924206007890868,497.0
800,0.7254200586224353,408.0,0.7858503791820535,383.0,0.7010591907074974,477.0
800,0.7009037648951194,404.0,0.7973669477611298,417.0,0.6879172786206262,470.0
800,0.7359549663397953,402.0,0.7692325140038168,418.0,0.6740882733830658,504.0
800,0.7479133032676073,404.0,0.7798803491088898,407.0,0.7030417663208257,503.0
800,0.7179978562415577,418.0,0.7915400702300212,410.0,0.7322944995489159,467.0
800,0.693636222631834,407.0,0.7850641121242316,418.0,0.7064441387128446,462.0
800,0.7264149605637715,393.0,0.8063973280785406,367.0,0.6751764018968296,480.0
800,0.7445022246731949,397.0,0.7802534107669095,421.0,0.7174976204638137,476.0
800,0.7156546811014362,438.0,0.8025107988051927,395.0,0.7028290022530916,482.0
800,0.7381225814663012,402.0,0.7781014095143701,401.0,0.6567197427130722,494.0
800,0.7208048416043193,412.0,0.7749336390521859,399.0,0.7174131484391153,499.0
800,0.4820366160207386,404.0,0.7983082156071848,423.0,0.6542669997884902,493.0
800,0.7091226218800499,422.0,0.8004998961053614,393.0,0.6979112737423098,485.0
800,0.7547674113666908,392.0,0.786621048174983,417.0,0.6843452638840921,509.0
800,0.7198142324194986,424.0,0.7689078747855005,428.0,0.7005641509589425,497.0
800,0.7139312548853658,412.0,0.7848582528753985,422.0,0.6765703993728558,475.0
