budget,accuracy_D,failures_D,accuracy_E,failures_E,accuracy_F,failures_F
200,0.7648583195647038,53.0,0.7156068018841993,67.0,0.6474943776787148,76.0
200,0.7379633052524557,58.0,0.8003489537534499,49.0,0.6383441480725108,81.0
200,0.7629680616525274,55.0,0.7739359292296948,56.0,0.6727634384937138,70.0
200,0.7076232409381734,66.0,0.8024491974742288,49.0,0.6784095434562295,70.0
200,0.7450218377876905,63.0,0.8281847886182477,43.0,0.6663296197891315,72.0
200,0.7295696147136683,61.0,0.7563410251662509,60.0,0.6322708098720949,81.0
200,0.6960597543428171,69.0,0.7553342975833406,57.0,0.6775371177985601,71.0
200,0.7306252525674526,63.0,0.7831595492462844,50.0,0.6528328860154184,74.0
400,0.7427649514436379,128.0,0.7812899008015529,111.0,0.6726932164179497,140.0
400,0.7439271344526298,116.0,0.7814892532356981,106.0,0.6651928664076072,144.0
400,0.6812937654555631,143.0,0.7772805607200595,112.0,0.6589813843191394,150.0
400,0.7208041929408414,126.0,0.7882136638289842,111.0,0.6609209846182753,147.0
400,0.7281261085015076,134.0,0.8007262119374301,111.0,0.6485614123360509,155.0
400,0.7107072661645145,139.0,0.7939606819364979,106.0,0.6581547589974761,150.0
400,0.7443124760144256,114.0,0.7893119122672823,109.0,0.6420335397073157,153.0
400,0.7151297035551638,130.0,0.7723249636919047,113.0,0.636185612149054,158.0
400,0.7104558126438085,139.0,0.7725566251822411,115.0,0.6855645055599795,139.0
400,0.6921614134944288,140.0,0.7812427568998603,105.0,0.6740732871407421,147.0
400,0.7204828784076422,128.0,0.8171819423353534,95.0,0.6221067957722792,159.0
400,0.7334604593824009,118.0,0.7720346971692463,124.0,0.6531164681679759,150.0
400,0.7191436920725145,129.0,0.7722864340727617,118.0,0.6423532982274212,153.0
400,0.730625060254929,121.0,0.8018359498951632,97.0,0.677008865676539,144.0
400,0.7065761596886913,133.0,0.8003679185562448,103.0,0.6856491929942751,142.0
400,0.7115896604934879,128.0,0.7666867848415102,115.0,0.6768084870977853,143.0
400,0.7178777953960886,132.0,0.7969208643506958,102.0,0.6931725574112666,132.0
400,0.7400536264428128,120.0,0.8055171813929519,95.0,0.6949594894615619,140.0
400,0.7384894481490376,125.0,0.7794978498759948,107.0,0.6291551679393094,161.0
400,0.7603418772324172,115.0,0.7979374227571091,101.0,0.6593127835049493,144.0
400,0.6575736630670588,150.0,0.8123915771707715,97.0,0.6705845326398392,142.0
400,0.7176162803945377,132.0,0.7992168727387686,102.0,0.6110685875136401,164.0
400,0.7282269851528481,124.0,0.792967712689624,117.0,0.6602876766517148,144.0
400,0.7168038743747005,132.0,0.7970897777519195,102.0,0.646846278693638,159.0
400,0.7336283866930083,123.0,0.8074671303557013,92.0,0.6508715302982122,151.0
400,0.7122005142903334,128.0,0.7886473540405361,101.0,0.663812370223063,151.0
400,0.7425880578138664,116.0,0.7719659088901322,110.0,0.644481724453589,156.0
400,0.7231512742571773,134.0,0.7667473551910042,117.0,0.6382472099118094,155.0
400,0.7267285371004742,129.0,0.8134562125915406,94.0,0.6822081412037234,143.0
400,0.7013913375232083,138.0,0.7621122581934776,117.0,0.6151232934063489,163.0
800,0.7056913956422695,268.0,0.7707545272449916,249.0,0.6677514540983247,283.0
800,0.6920572524899219,277.0,0.7841152524393201,225.0,0.6730445283009537,283.0
800,0.748361276443398,225.0,0.7964295529433756,212.0,0.6343183936577106,318.0
800,0.7151747671979889,283.0,0.7566246498768044,245.0,0.6395635662060194,306.0
800,0.7264451870376041,246.0,0.7690943405147171,239.0,0.6631318096099563,298.0
800,0.7127101898011183,266.0,0.7970357800186954,213.0,0.6745512986353659,288.0
800,0.7016277584549909,272.0,0.8025261525137078,211.0,0.6655631251565354,291.0
800,0.6924581711080732,271.0,0.7943292860216188,206.0,0.6663850148449988,290.0
800,0.7280339644693936,257.0,0.7954152038976522,217.0,0.6735449249828784,284.0
800,0.7193640462640614,254.0,0.7740109605932897,224.0,0.645651768242865,306.0
800,0.7135576515699861,259.0,0.7838181639902376,223.0,0.6622428840702992,295.0
800,0.7188008800696459,258.0,0.7825569546957196,223.0,0.6666535565618434,293.0
800,0.723379209778981,262.0,0.793128551845213,213.0,0.6467486727699407,311.0
800,0.7266285839132274,251.0,0.7940295716335075,208.0,0.649128597584933,298.0
800,0.7113652143229657,268.0,0.7687611522292824,243.0,0.6404116261703726,307.0
800,0.7164528888053471,263.0,0.7641645841631284,237.0,0.6540460028209846,293.0
800,0.7221532866377895,255.0,0.7990629040895468,216.0,0.6494222083578012,303.0
800,0.7383834021292079,262.0,0.7900774180023162,210.0,0.6052695439428986,331.0
800,0.7170484401823021,266.0,0.7752608424417428,222.0,0.6432456815358751,312.0
800,0.7252943652849415,250.0,0.7872662512451623,232.0,0.6595973373537323,291.0
800,0.7042460283025098,270.0,0.8035438447583401,210.0,0.6538832028291429,298.0
800,0.7109531601665422,268.0,0.8069278071991994,197.0,0.6531073967102524,301.0
800,0.7256073045883624,250.0,0.7821526368392517,226.0,0.6476536545178417,319.0
800,0.6959540116116852,279.0,0.7989679891684867,203.0,0.6372245709164468,310.0
800,0.7091227896601872,279.0,0.7895169761110743,218.0,0.6817157004585364,296.0
800,0.7105731310188811,271.0,0.7823110637475289,222.0,0.6636416099170515,307.0
800,0.7139790272948028,262.0,0.7798097568365021,224.0,0.6556966906782787,299.0
800,0.7475396780554526,256.0,0.7969401901275658,212.0,0.6745655346151284,282.0
800,0.7126422450307625,265.0,0.796758422588588,220.0,0.6479767255449208,307.0
800,0.723502711208873,259.0,0.7931346859715643,219.0,0.6448484435247986,306.0
