budget,accuracy_G,failures_G,accuracy_H,failures_H,accuracy_I,failures_I
400,0.6637888607185155,144.0,0.5944913593153398,183.0,0.5944913593153398,183.0
400,0.6836612252783335,142.0,0.6199959194783562,175.0,0.6199959194783562,175.0
400,0.6814941976090613,144.0,0.5584801244626043,197.0,0.5584801244626043,197.0
400,0.6814319821654733,141.0,0.5723238377869783,180.0,0.5723238377869783,180.0
400,0.6699159326054155,144.0,0.5950710109612105,176.0,0.5950710109612105,176.0
400,0.694934875366244,137.0,0.6308236002672568,181.0,0.6308236002672568,181.0
800,0.6822653959096545,280.0,0.5928605212070042,351.0,0.5928605212070042,351.0
800,0.6458828968185635,300.0,0.5711732124460198,372.0,0.5711732124460198,372.0
800,0.6853457200595368,276.0,0.585654716619934,365.0,0.585654716619934,365.0
800,0.6816542368326577,277.0,0.5869652065713786,365.0,0.5869652065713786,365.0
800,0.6605032857981781,296.0,0.5708533318095157,379.0,0.5708533318095157,379.0
800,0.6648543673922891,289.0,0.5654415355254684,380.0,0.5654415355254684,380.0
800,0.6530234337770409,296.0,0.5765704867653707,364.0,0.5765704867653707,364.0
800,0.6930645292908814,280.0,0.5418827260787298,386.0,0.5418827260787298,386.0
800,0.7051511874517519,268.0,0.5985173424303583,362.0,0.5985173424303583,362.0
800,0.6629200797175002,286.0,0.5772314880199894,377.0,0.5772314880199894,377.0
800,0.6676891571178238,285.0,0.5866383104928377,363.0,0.5866383104928377,363.0
800,0.6660561513026357,289.0,0.5939418915791274,361.0,0.5939418915791274,361.0
800,0.6883408663613679,279.0,0.572678706532205,374.0,0.572678706532205,374.0
800,0.6763207936444462,289.0,0.5813979276850433,375.0,0.5813979276850433,375.0
800,0.6803696787374505,283.0,0.5605965882822388,385.0,0.5605965882822388,385.0
800,0.6457961599611919,299.0,0.5828414034868115,373.0,0.5828414034868115,373.0
800,0.7019677550410404,267.0,0.5872071003263428,368.0,0.5872071003263428,368.0
800,0.6641198781221858,290.0,0.5917882899072944,366.0,0.5917882899072944,366.0
800,0.6655576481520102,288.0,0.578088944855364,368.0,0.578088944855364,368.0
800,0.6501012465204692,295.0,0.5899547048494864,365.0,0.5899547048494864,365.0
800,0.6747246851633303,286.0,0.5869122303368398,349.0,0.5869122303368398,349.0
800,0.6633203275493759,288.0,0.5645401225822844,383.0,0.5645401225822844,383.0
800,0.6593168528282521,296.0,0.5861447356398273,371.0,0.5861447356398273,371.0
800,0.6657068664627017,287.0,0.5883785925356462,375.0,0.5883785925356462,375.0
800,0.6728366474505851,282.0,0.5790324747352233,369.0,0.5790324747352233,369.0
800,0.6903062447899908,276.0,0.5970638213920603,369.0,0.5970638213920603,369.0
800,0.648139662950489,302.0,0.5996506625458091,357.0,0.5996506625458091,357.0
800,0.6620100536548168,290.0,0.5797034935821486,366.0,0.5797034935821486,366.0
800,0.6886314418895985,271.0,0.5917542703144014,362.0,0.5917542703144014,362.0
800,0.6737197443092271,283.0,0.5803768014652781,357.0,0.5803768014652781,357.0
