budget,mse_DO,eps0_DO,eps1_DO,eps2_DO,eps3_DO,eps4_DO,eps5_DO,eps6_DO,eps7_DO,eps8_DO,eps9_DO,mse_DD,eps0_DD,eps1_DD,eps2_DD,eps3_DD,eps4_DD,eps5_DD,eps6_DD,eps7_DD,eps8_DD,eps9_DD
200,0.1201788952915279,156,112,76,50,33,18,13,5,2,2,0.1391945960096923,164,123,78,43,27,18,14,7,6,3
200,0.13184501848888114,157,124,94,51,29,21,15,5,3,3,0.1211945044498883,152,115,73,43,28,22,11,7,3,1
200,0.10342174367271907,164,124,83,53,29,16,7,4,4,2,0.13170484648309133,143,106,75,46,30,20,11,6,5,5
200,0.1113158146700831,152,112,70,42,15,8,5,2,2,2,0.10219780820270967,153,113,81,44,27,16,12,2,2,2
200,0.13079251916082807,161,119,87,58,32,20,10,6,6,4,0.110745154155906,157,102,77,41,24,20,12,6,3,1
200,0.126774452434213,156,108,83,51,29,16,10,5,3,3,0.11012622807646767,147,109,76,39,29,19,11,6,3,2
200,0.14279286251465242,153,113,84,54,33,16,8,4,3,3,0.11760666234385116,159,114,77,45,25,14,10,4,3,1
200,0.11006473142223422,161,121,85,56,34,14,6,4,3,2,0.1253918548442498,161,121,75,47,24,14,8,4,2,0
200,0.1093162104381498,142,104,78,53,34,18,9,8,6,4,0.13484897978789562,152,114,76,49,27,21,16,10,3,2
200,0.11936149642227832,144,113,76,49,25,15,9,6,4,3,0.1230884316905809,158,115,80,53,31,20,11,7,3,2
200,0.14104675005854594,166,132,100,59,32,17,11,5,2,1,0.09089122217615436,159,110,70,38,24,13,6,4,3,2
200,0.09782815885246918,152,104,81,42,21,9,5,3,3,2,0.1444713744131122,158,113,82,52,28,17,11,8,4,3
200,0.15336780461799038,159,119,85,55,38,15,8,5,2,0,0.11698061016159493,158,116,66,41,24,20,13,8,2,1
200,0.15388822270151264,155,111,81,51,24,18,13,8,6,4,0.16552938704171366,164,120,76,41,29,17,13,10,7,4
200,0.14718719133624733,158,126,86,53,32,21,10,7,4,2,0.14294132098979562,163,119,85,45,25,18,14,7,3,3
200,0.10782694755309392,157,118,77,52,33,13,2,1,1,1,0.120559655117114,157,122,81,41,24,12,7,5,3,3
200,0.1276873129756564,156,115,74,47,28,20,10,3,2,1,0.11257736153464576,160,114,76,43,29,21,13,10,7,4
200,0.1733667231353649,169,127,90,48,31,17,8,5,5,2,0.1243615763069972,156,110,72,49,24,17,12,7,4,3
200,0.13145525174349376,157,103,70,49,32,18,12,9,7,3,0.11034584198899593,158,108,82,45,25,15,7,1,1,1
200,0.15871265994166855,157,124,89,53,29,16,7,7,6,2,0.1049341469242521,154,107,69,33,21,16,9,6,3,1
400,0.10202799598878468,310,227,156,90,46,32,15,6,2,1,0.10583625985328604,291,214,144,76,47,32,21,15,9,5
400,0.10757642244272002,291,215,151,96,54,30,13,7,5,2,0.11047370787555916,321,230,152,81,56,35,19,9,5,3
400,0.09375872370054017,304,212,146,86,45,25,14,7,4,3,0.12640035578855552,314,237,157,83,52,38,23,15,10,5
400,0.11727287012463812,304,225,157,96,57,37,21,13,6,5,0.12188453875708642,326,245,164,98,56,29,18,13,6,4
400,0.1169593291450792,310,229,149,94,60,29,24,12,5,4,0.10436157618440972,304,226,143,77,48,35,20,15,9,3
400,0.12963815470527426,302,225,147,95,64,36,23,14,9,6,0.11214068181158003,313,240,151,82,47,28,18,11,6,4
400,0.16131815688598522,314,242,172,107,67,41,25,13,8,5,0.1179287367116111,322,238,160,91,57,34,19,8,4,2
400,0.12100173365762296,316,230,161,95,57,36,17,11,8,7,0.11997100235861048,304,219,151,70,34,25,12,6,3,1
400,0.13139927989527092,315,223,159,93,54,31,17,11,8,4,0.13252922802294415,328,233,163,102,63,38,28,14,8,4
400,0.14104489614816634,303,232,151,100,64,40,22,15,8,5,0.12076625722497615,326,230,152,87,50,32,22,14,6,4
400,0.11828573372103501,312,220,135,92,61,37,14,8,6,4,0.09237527110837544,309,211,150,78,46,26,16,9,5,4
400,0.10195563218422644,302,209,152,89,55,32,21,12,6,6,0.14085688729031948,326,236,160,95,62,36,22,14,7,4
400,0.12762450859485736,322,236,167,107,53,24,11,6,5,1,0.10843418227371948,327,238,157,88,60,36,26,11,6,3
400,0.10846927643290057,295,217,156,95,51,20,9,8,5,5,0.1306581081147153,312,231,150,88,53,30,19,14,6,3
400,0.11162184609196528,309,222,141,87,51,29,19,11,6,4,0.11372975082517517,306,216,135,74,38,23,17,12,7,6
400,0.121034213647519,302,219,152,97,68,36,22,12,8,4,0.12106182516597395,309,220,148,80,51,36,20,10,5,3
400,0.12983540094444532,311,236,167,108,66,40,25,16,9,7,0.12613080619049685,316,234,156,93,65,41,26,15,6,3
400,0.1184958240300284,324,232,154,96,61,36,16,7,6,4,0.12556944320799948,320,223,151,83,43,31,22,15,9,5
400,0.12788215982658638,311,227,163,100,65,38,24,12,10,6,0.12001660653913147,314,232,147,93,55,35,23,16,10,6
400,0.1227450792800942,308,235,158,103,50,26,11,4,4,3,0.1142343179267566,320,220,147,87,48,31,18,9,5,2
400,0.12642232164546646,313,228,160,101,58,35,20,13,9,6,0.11402237389837998,316,223,159,93,58,47,30,17,9,5
400,0.13408456417863762,302,231,164,97,56,26,15,9,7,4,0.1398412818985614,305,223,148,89,53,36,22,16,9,6
400,0.11718029073094675,324,238,152,105,65,36,22,13,10,4,0.12506259316189827,319,234,152,81,55,36,20,13,9,5
400,0.12854390468999205,318,222,163,109,75,43,21,11,6,4,0.11249162802817173,320,232,160,90,57,34,19,12,7,2
400,0.11651485027335685,314,227,160,101,59,32,18,10,6,5,0.11431064213039407,311,226,135,79,43,27,16,11,8,4
400,0.11699058042850352,322,244,167,104,60,31,13,6,3,2,0.11302457947141308,307,229,159,91,52,37,24,13,9,5
400,0.09701873174710478,299,221,151,95,52,28,15,9,4,3,0.12095391773203235,328,242,167,101,55,36,25,13,6,4
400,0.11386558062337865,300,224,148,86,53,32,18,8,5,3,0.11085461458190156,320,245,177,99,60,38,22,14,10,6
400,0.13760481606534564,318,244,159,100,57,35,23,13,8,5,0.1262928517552106,328,239,163,93,60,40,24,16,6,3
400,0.1291648440228269,306,241,164,103,59,27,18,10,9,5,0.11356994156478857,309,213,141,73,44,27,18,14,8,5
800,0.11172367244745043,602,445,311,181,118,68,37,14,10,6,0.11511795878699856,622,467,310,176,110,67,38,19,14,9
800,0.12734420577700495,603,439,312,215,131,76,40,24,12,9,0.10425937606670586,624,440,281,154,86,44,27,17,10,6
800,0.11269043045871573,615,421,297,183,104,56,30,23,14,7,0.10661596323151062,629,464,303,167,106,67,37,17,9,6
800,0.12428596210238015,616,463,323,216,128,70,40,23,12,10,0.12299537577149636,618,448,299,164,100,60,33,22,15,9
800,0.10503489359613596,614,440,301,183,111,62,27,18,13,9,0.10752055415143792,640,461,297,162,100,62,35,17,12,7
800,0.11656456089203078,624,462,332,197,109,57,32,17,11,6,0.11756132134461612,623,456,308,174,108,65,39,24,15,10
800,0.12568637858399076,624,462,318,206,121,71,39,19,12,8,0.11512165955631927,619,471,305,181,109,74,45,29,16,9
800,0.10739693182002796,607,437,313,186,108,61,26,17,10,7,0.12531967878474315,610,453,292,174,109,74,50,27,15,8
800,0.1315709634943431,611,450,335,207,118,70,35,21,13,12,0.1137339620913024,629,468,312,172,102,67,36,18,9,7
800,0.12516294833486316,622,442,299,179,105,62,40,23,13,10,0.11003686662984057,643,484,323,178,111,66,36,21,13,6
800,0.11841349788697028,599,446,308,202,117,66,34,19,14,8,0.1215992315948356,628,459,305,171,113,70,41,22,13,9
800,0.11500011554788085,627,461,327,210,117,65,41,22,13,10,0.12368265247036885,624,442,287,156,104,68,42,24,15,10
800,0.11082990696164803,608,438,310,186,98,58,30,18,12,9,0.10524147940635532,617,460,301,171,105,70,40,22,13,10
800,0.11428844276041372,625,463,320,204,125,67,41,22,11,8,0.13127435692436648,622,471,299,160,97,58,39,26,15,6
800,0.11240725681303818,614,457,310,197,115,55,33,20,11,6,0.1056282701680238,627,464,284,156,98,61,35,19,11,7
800,0.12800430132329624,630,456,330,206,118,65,41,20,10,6,0.11149402763527838,624,458,307,157,92,59,39,26,15,8
800,0.10603010673542378,615,442,302,174,95,55,24,15,11,8,0.10230482092551632,621,459,306,175,112,64,37,22,13,8
800,0.12617453989177896,628,464,332,211,128,69,36,21,13,8,0.11703584552098227,617,438,270,148,95,59,39,25,16,11
800,0.13378311942736426,633,475,335,198,115,63,36,22,13,7,0.1151620214430728,639,471,326,173,113,70,44,24,14,8
800,0.12118049887199656,620,443,309,202,120,66,35,17,10,8,0.11777014355367467,626,469,319,175,103,68,43,27,15,10
800,0.12006499276041,620,455,323,198,119,65,31,16,9,5,0.11709127963976243,641,480,339,187,121,73,47,26,15,8
800,0.12934696274109728,626,449,296,190,107,62,34,21,13,9,0.12760172999025549,621,481,318,182,117,79,47,30,15,7
800,0.11291445717907893,605,444,323,199,108,63,38,20,16,10,0.10908149243600383,625,472,293,170,89,53,32,20,13,5
800,0.1216662653212428,612,436,300,184,113,64,37,21,14,9,0.11276905865913782,618,442,288,160,97,61,42,25,13,5
800,0.11855005636101458,635,471,315,204,119,62,33,16,8,6,0.11845226457522788,628,465,309,180,100,62,41,28,19,12
800,0.10524090736886717,598,439,317,208,124,65,31,16,9,7,0.10564183517642158,618,463,300,176,106,59,35,15,9,5
800,0.0955043069442972,609,440,303,174,101,53,26,10,6,4,0.12028189213358295,614,467,296,177,102,56,37,19,12,6
800,0.11341118258310187,625,455,315,209,133,75,45,19,11,7,0.10521127777618244,634,467,302,162,108,65,33,18,10,3
800,0.11677822562152865,627,471,314,200,112,60,30,18,12,8,0.10407397396410706,628,459,294,172,94,55,29,19,7,4
800,0.11458363723168714,611,449,317,188,114,61,34,20,14,9,0.11684475428954333,622,467,307,183,103,63,36,20,11,8
