budget,mse_DO,eps0_DO,eps1_DO,eps2_DO,eps3_DO,eps4_DO,eps5_DO,eps6_DO,eps7_DO,eps8_DO,eps9_DO,mse_DD,eps0_DD,eps1_DD,eps2_DD,eps3_DD,eps4_DD,eps5_DD,eps6_DD,eps7_DD,eps8_DD,eps9_DD
400,0.09333486464048818,315,227,156,111,68,40,22,16,10,6,0.0793489174979039,306,227,160,95,49,31,18,12,5,3
400,0.09331132326282196,307,227,163,95,58,34,17,8,7,5,0.08404108708183494,332,251,168,89,62,39,23,12,9,6
400,0.09206855412061704,305,231,159,100,61,41,21,8,6,2,0.08210962770695107,320,237,172,104,62,35,28,13,9,6
800,0.0983563276517092,626,459,354,233,139,82,41,17,10,7,0.07446241414357213,616,447,313,190,129,75,48,24,19,9
800,0.10288503204177454,614,465,341,224,140,88,43,21,15,10,0.08365533497135755,633,496,326,182,108,73,41,23,9,5
800,0.09966447014494016,629,477,351,228,139,68,39,22,13,7,0.07970194854178622,640,475,321,188,129,80,46,28,15,10
800,0.0926901056522011,619,461,328,213,132,76,38,18,13,6,0.07819770022575523,630,480,309,185,122,85,50,29,18,10
800,0.0974581452277491,628,456,329,220,142,72,29,20,11,8,0.09131656752614477,653,497,346,204,141,85,54,37,19,10
800,0.09363736369641606,616,458,330,213,130,68,37,24,12,7,0.08152364968536256,627,464,318,175,110,69,46,26,12,3
800,0.09202436486488796,627,452,325,204,118,77,46,21,13,11,0.07913551150513101,618,464,327,186,122,79,54,25,19,9
800,0.09696518675090003,609,450,315,196,116,73,43,26,15,12,0.07837583096159867,619,460,312,180,108,68,46,27,18,10
800,0.09536763068467713,610,454,328,218,135,75,40,21,13,5,0.08710144647524995,651,482,310,203,129,89,53,31,22,14
800,0.0913358332162518,614,441,306,197,112,70,36,20,10,6,0.0799952789063599,633,466,316,189,126,78,48,24,15,11
800,0.0957999466455726,608,464,326,207,133,81,50,26,16,9,0.08172862590867636,627,465,320,190,130,78,48,31,18,12
800,0.09119265298982243,611,429,299,194,119,70,39,26,15,9,0.08645933637089886,632,497,347,209,127,70,45,21,13,4
800,0.09503339675648476,618,448,319,209,130,79,40,24,22,9,0.07909310397748498,636,459,319,196,125,80,47,30,16,10
800,0.09775189112125957,624,471,332,232,130,73,45,24,18,13,0.07733166750571907,633,450,296,179,116,79,49,29,22,15
800,0.09474358478547427,647,476,340,219,128,69,35,22,16,10,0.08225887973787503,636,491,343,210,149,107,65,38,23,14
800,0.08885495559993484,621,452,296,205,128,77,40,17,13,9,0.08614515006536587,632,482,322,202,136,89,52,32,18,11
800,0.09218787675038947,630,460,320,216,136,77,46,25,18,12,0.08212490200676599,628,484,341,201,124,85,53,28,15,9
800,0.10242647849256993,625,468,339,231,138,86,46,33,19,8,0.08826597794263501,634,488,343,198,120,80,51,32,19,10
800,0.0987969751080435,628,470,340,229,147,82,50,30,17,12,0.07506200817679909,635,471,326,180,119,79,39,19,9,7
800,0.09630650757982867,621,456,318,218,128,77,43,24,14,11,0.0872410702818808,633,480,335,191,124,73,51,25,12,6
800,0.09836492537339443,633,454,327,222,129,73,43,22,12,7,0.0870353666235529,642,464,324,205,130,77,46,26,16,10
800,0.0976288884899116,625,473,336,221,134,75,39,27,15,7,0.08460931546679139,620,477,341,200,128,79,48,22,11,8
800,0.10015937288106948,639,472,336,205,134,82,45,22,13,8,0.08213976525110858,627,461,305,192,112,71,45,30,13,6
800,0.1010153592210739,627,457,340,228,124,70,37,25,19,10,0.09332907627196704,638,490,350,228,155,104,67,43,22,15
800,0.09347539936290312,613,458,319,199,119,70,43,23,9,5,0.08533971771280216,615,457,306,195,129,92,54,30,14,8
800,0.09344549102099102,615,443,322,211,115,70,37,21,13,10,0.0868174268545122,636,465,329,204,120,79,39,26,15,11
800,0.09493781683077104,632,478,334,209,123,72,39,21,10,5,0.08015721264420983,634,480,321,200,124,78,39,18,9,4
800,0.09811013489730093,648,489,342,214,129,70,36,16,11,6,0.08554613966375517,630,469,334,196,131,78,54,37,22,12
800,0.09658413140182423,627,451,322,216,136,76,44,33,19,9,0.0849561583747875,618,453,311,198,128,79,53,35,19,13
800,0.09435253057393912,631,474,317,198,112,62,34,18,11,10,0.07331273771264415,617,448,297,175,114,72,39,21,9,6
