budget,mse_DO,eps0_DO,eps1_DO,eps2_DO,eps3_DO,eps4_DO,eps5_DO,eps6_DO,eps7_DO,eps8_DO,eps9_DO,mse_DD,eps0_DD,eps1_DD,eps2_DD,eps3_DD,eps4_DD,eps5_DD,eps6_DD,eps7_DD,eps8_DD,eps9_DD
200,0.09353133136377684,154,104,59,35,19,7,2,0,0,0,0.10097589755449393,149,96,50,23,12,7,5,3,2,1
200,0.08311683439630434,151,112,57,24,8,4,1,1,1,1,0.07742376112654598,141,105,63,24,15,9,5,3,2,1
200,0.09944917894451008,152,121,71,37,19,8,3,0,0,0,0.07991373369877022,151,98,65,23,11,7,5,2,0,0
400,0.10648363441531268,323,230,126,52,27,13,4,0,0,0,0.0799357307234696,301,196,107,45,23,16,5,1,1,1
400,0.08026959347780832,312,218,117,47,28,16,6,1,0,0,0.11526677958971612,292,195,110,64,31,22,8,3,3,2
400,0.09132737026971692,328,225,135,53,35,20,9,0,0,0,0.08868687834618015,299,201,113,63,32,24,6,3,1,0
400,0.10682334534905924,315,222,121,54,27,20,6,1,1,1,0.0892535017922297,292,182,103,53,23,12,4,3,3,1
400,0.08118614827674298,327,239,144,58,29,14,6,0,0,0,0.10005660016122682,302,201,107,61,30,15,8,3,2,1
400,0.10470562156809016,320,224,135,47,26,12,3,1,1,1,0.08559049573201144,296,203,117,55,31,20,6,2,2,0
400,0.1172209841276768,323,228,121,58,30,14,3,1,1,1,0.07836305081392536,304,211,130,69,34,15,5,3,2,1
400,0.10706776694174007,317,229,137,57,39,15,6,2,1,0,0.09752351377655832,295,193,114,65,31,22,9,6,2,2
400,0.134778643786381,300,215,123,60,35,18,9,2,2,2,0.09269971383402127,286,198,110,47,30,17,5,4,2,1
400,0.1285560475191127,303,216,140,69,36,15,9,2,2,2,0.09151047991838107,281,184,106,61,30,17,7,4,1,1
400,0.1460148996125573,345,246,146,58,27,11,5,1,1,1,0.08550063890491799,289,204,115,54,33,16,6,3,2,1
400,0.13648441654515991,306,212,123,52,27,15,9,1,1,1,0.08866624761744235,304,204,128,71,38,23,9,5,2,2
400,0.10779203024643813,303,217,131,63,37,21,7,1,0,0,0.07909911746935391,289,200,106,60,27,20,5,3,1,1
400,0.11701114117415375,321,225,133,62,35,15,8,2,1,1,0.07411438404113964,306,207,117,59,26,11,4,2,1,1
400,0.09840860774604006,315,212,129,52,30,12,5,1,0,0,0.12323007847157876,307,198,117,64,34,20,9,5,1,0
400,0.09015236917185568,310,222,123,56,25,10,3,1,1,1,0.09670775746381297,293,210,112,55,24,18,9,5,3,3
400,0.20696571294393235,309,221,132,63,37,12,3,1,1,1,0.09606918265053058,309,205,129,59,25,14,4,3,2,2
400,0.0927059412854475,320,211,130,50,27,10,3,1,0,0,0.08031317178337531,289,189,97,53,24,17,5,3,2,1
400,0.09051882554299752,315,204,107,38,22,11,5,1,1,1,0.07292293879717038,293,195,125,60,29,18,5,3,2,0
400,0.0804579693183336,308,225,121,56,27,12,4,0,0,0,0.08520573321538855,300,187,119,64,28,18,4,3,1,1
400,0.11334490654255977,310,221,125,57,32,12,4,2,2,2,0.08986108759952326,307,203,110,64,28,17,7,2,2,1
400,0.0922322456048284,315,224,129,50,23,10,3,1,0,0,0.07906642315671321,305,199,120,55,23,15,3,3,1,0
400,0.0909296998044124,293,207,116,49,32,16,3,1,1,0,0.08197685064629727,316,220,125,63,31,18,7,5,3,3
400,0.1142463307579143,318,218,113,37,20,9,5,2,1,0,0.08555061850949545,303,205,118,55,28,17,3,1,1,1
400,0.09579470218063556,314,215,125,60,33,15,6,1,0,0,0.0980989704410748,290,197,120,56,29,12,3,2,1,1
400,0.11873967228033712,315,221,128,51,27,12,5,2,2,2,0.11594701188790428,294,195,121,62,27,18,5,4,2,1
400,0.09974634944994344,314,227,121,55,28,10,7,1,1,1,0.08227864659769737,308,224,125,71,37,20,3,2,1,0
400,0.08792092800392015,312,215,132,50,30,13,6,1,1,0,0.08816881420604153,298,189,118,65,26,21,6,3,1,1
400,0.1006616714029692,297,227,121,62,39,16,6,0,0,0,0.06899594043337637,306,205,118,51,18,11,4,1,1,1
400,0.08825889042465271,295,191,111,44,22,15,8,2,1,0,0.08875265329687787,283,201,124,62,32,19,5,3,1,0
800,0.11048187199999343,599,423,234,107,52,25,8,2,1,0,0.08143702974207959,589,398,222,116,59,38,9,3,2,1
800,0.09949437350994356,632,474,269,126,65,29,8,2,2,2,0.08070526040151815,575,383,214,117,52,37,6,2,2,1
800,0.10548089507291276,624,429,258,107,59,17,6,2,0,0,0.0971091585993673,591,375,207,109,52,35,6,3,2,1
800,0.1398640609851007,606,442,278,113,63,36,16,2,1,1,0.08205064784491023,610,406,234,115,59,37,11,2,1,0
800,0.09860781170143,627,437,257,101,63,29,9,1,1,1,0.10606959059932387,605,408,235,118,51,26,10,3,2,2
800,0.08356904037175887,616,426,240,101,61,28,7,0,0,0,0.0744523395663442,592,390,209,110,52,35,8,3,2,1
800,0.07855701893533673,636,436,253,109,56,28,10,0,0,0,0.11796871938710995,589,383,224,120,58,39,10,2,1,0
800,0.1002640409949712,630,464,257,111,54,31,5,0,0,0,0.07904293827862667,588,401,213,98,44,23,7,1,1,1
800,0.09627777966121746,624,432,267,110,61,36,15,0,0,0,0.09580854481024667,592,399,241,128,63,38,7,2,1,0
800,0.08262858589177828,617,430,258,96,49,24,5,1,0,0,0.0849666319410066,578,385,240,126,54,31,11,2,1,0
800,0.11458322102421906,620,432,254,109,66,33,10,2,0,0,0.08164291657195162,587,382,225,113,51,34,6,2,2,1
800,0.08299435504465462,622,433,263,100,61,26,6,0,0,0,0.11527510608086015,575,395,233,120,55,33,6,2,2,2
800,0.173077707635022,651,454,257,94,53,31,16,1,1,1,0.09303762555357596,584,383,215,114,63,39,12,4,1,1
800,0.13532201540975522,643,456,269,97,57,34,14,1,0,0,0.08994136805811798,595,413,235,131,68,36,13,1,1,1
800,0.08333036125257305,627,432,241,97,55,29,6,0,0,0,0.07385904507419329,582,406,229,127,59,34,10,5,3,1
800,0.08869898920535439,648,466,255,107,56,23,8,1,1,1,0.09207223997150944,594,397,229,124,56,36,6,2,2,1
800,0.10746156994448053,637,452,260,113,64,29,10,2,2,0,0.13713006363529168,597,396,230,151,76,41,12,6,3,1
800,0.09604122876344932,638,454,261,107,59,28,11,0,0,0,0.07501436256550766,587,403,219,125,57,34,11,4,1,1
800,0.09468592160107224,616,470,275,110,58,30,7,0,0,0,0.09245192573437704,584,393,219,120,65,40,18,3,1,1
800,0.09333957623514218,614,437,240,91,56,24,11,1,1,0,0.09474584670431012,577,386,232,132,61,34,8,2,2,2
800,0.08681465448935574,614,434,244,106,62,27,8,1,0,0,0.08643866999670129,596,401,233,124,72,47,6,3,2,1
800,0.08238402059707335,616,411,254,109,64,35,9,0,0,0,0.08027792269507132,594,400,223,119,44,24,6,1,1,1
800,0.11051435385856327,628,430,249,103,63,31,10,2,2,0,0.0667146445694619,584,392,206,112,49,27,11,4,1,0
800,0.08462489842616182,625,429,236,93,53,30,14,1,1,0,0.10439841384826216,571,372,212,119,41,20,6,2,1,1
800,0.10328500245633214,643,452,267,100,65,31,8,0,0,0,0.07945365915063816,577,366,197,112,47,35,12,2,1,1
800,0.11667240689334192,620,443,229,87,52,22,7,1,1,1,0.0664267348557848,574,371,216,109,46,22,5,4,1,1
800,0.09875089121705767,631,440,255,103,64,32,8,0,0,0,0.08218658153120656,586,414,244,115,50,35,7,3,1,0
800,0.07522775594598315,623,452,249,104,61,30,7,0,0,0,0.1004292140779042,595,382,219,114,52,36,14,3,2,2
800,0.13114543503361756,641,431,242,119,73,38,15,2,2,2,0.09078338377817782,565,378,223,130,65,37,5,3,3,1
800,0.0957689589549962,607,430,260,102,54,22,7,0,0,0,0.08659797178283139,594,390,218,122,67,43,4,2,2,2
