budget,mse_DO,eps0_DO,eps1_DO,eps2_DO,eps3_DO,eps4_DO,eps5_DO,eps6_DO,eps7_DO,eps8_DO,eps9_DO,mse_DD,eps0_DD,eps1_DD,eps2_DD,eps3_DD,eps4_DD,eps5_DD,eps6_DD,eps7_DD,eps8_DD,eps9_DD
400,0.1363448890333359,311,228,161,109,70,47,26,13,10,6,0.10261270225582322,333,261,166,95,65,37,27,17,10,5
400,0.11914308696361545,310,239,162,113,66,46,20,9,5,3,0.0989445475103412,312,234,154,89,57,40,26,15,9,5
400,0.14337956437897711,308,224,152,96,58,34,19,13,7,4,0.10273504419811426,311,226,151,90,60,35,20,10,7,3
400,0.12354912664078785,315,221,164,108,68,40,16,7,6,4,0.09232259587093906,320,231,160,97,66,40,23,13,7,5
400,0.14095104667990374,305,232,159,99,60,34,22,14,10,6,0.09706273775654582,324,231,150,94,57,29,18,8,2,2
400,0.11454885236025347,305,222,153,98,62,36,14,3,1,0,0.10017073011851843,296,223,154,96,60,47,29,21,12,8
400,0.13301070428858275,298,230,161,103,65,39,22,14,8,5,0.11032181916997012,326,243,171,93,57,35,25,15,8,5
400,0.11916422948565387,312,224,164,103,60,38,23,8,4,2,0.09460932340446612,314,233,158,95,55,29,20,11,5,2
400,0.11983922398672722,302,221,162,110,65,34,18,13,7,3,0.09418735686620736,315,229,157,92,62,41,29,20,10,7
400,0.1231416684868996,323,242,170,117,71,46,28,19,11,7,0.11318859118484488,327,243,171,101,69,39,27,17,8,4
400,0.1280877702472624,314,231,157,104,69,39,24,14,7,5,0.10331287497921167,308,233,168,94,58,39,22,12,7,4
800,0.13251707080621009,615,456,317,203,117,64,40,23,16,11,0.10381381655892273,626,454,312,191,125,80,49,32,20,11
800,0.14159202660204456,622,462,340,230,143,79,39,21,14,7,0.1026654222141723,625,471,309,197,133,91,61,33,18,8
800,0.130544597247114,609,436,311,187,115,56,36,20,11,8,0.09738046330908398,641,472,307,185,124,75,49,27,13,5
800,0.1384749692588729,628,457,324,211,124,71,42,19,11,7,0.10201974877338783,624,461,316,179,118,72,44,25,15,8
800,0.16243960414206232,627,471,338,208,117,72,40,23,15,11,0.110013852359411,637,487,326,189,128,81,47,28,17,8
800,0.1363139447861485,619,474,338,217,125,73,39,18,11,6,0.10250096110053256,627,481,312,171,118,66,43,29,16,7
800,0.1395818063363146,610,468,336,213,127,76,37,23,14,9,0.10362235182014533,621,469,319,193,126,73,45,23,16,7
800,0.14310242776699866,635,464,328,225,137,81,47,26,18,7,0.09639996505866792,632,479,329,201,126,84,51,30,15,10
800,0.1285073190386586,605,445,300,193,117,57,32,18,13,7,0.0990160625860564,646,475,331,193,127,83,56,36,18,8
800,0.130228625433327,629,449,319,211,119,56,28,17,9,6,0.10177407920868316,628,467,313,167,111,66,41,25,15,7
800,0.1436765911184706,602,446,318,203,113,66,37,19,10,5,0.1027418903973172,637,473,329,183,119,74,47,32,22,12
800,0.141312827878261,603,452,312,204,118,77,39,26,15,10,0.10505967767895284,642,472,302,178,123,76,46,24,13,7
800,0.1427628907306309,619,469,326,214,133,81,40,24,15,11,0.1026068242773658,613,457,309,184,124,79,55,31,18,8
800,0.13579633422061896,612,452,328,214,131,71,36,20,14,12,0.10040239467364917,617,448,301,192,125,79,45,29,20,11
800,0.14143596343661674,618,471,320,217,119,68,43,23,14,8,0.09430932406774648,621,446,299,173,111,75,52,33,20,10
800,0.14091835165700145,627,468,348,214,135,80,45,27,16,11,0.10996590099096593,625,487,345,213,130,84,49,31,15,9
800,0.12626584068836666,618,461,331,227,127,75,37,20,13,9,0.10467138815600792,642,473,318,181,116,76,44,25,15,9
800,0.13317573748321795,621,461,347,217,125,67,39,27,19,16,0.09990671095600874,636,469,312,189,117,72,44,23,13,9
800,0.13715194194625036,624,444,318,208,126,69,38,17,10,8,0.11038021188465502,637,493,334,212,135,88,51,30,19,9
800,0.13781581487278316,620,443,317,207,126,70,35,22,15,8,0.10080580766492142,618,464,311,180,106,64,42,25,13,8
800,0.13603638698186127,624,448,305,205,125,64,38,19,13,7,0.11299731709964354,650,499,348,211,138,84,57,37,22,11
800,0.1354796400202116,623,462,324,213,121,67,38,20,14,10,0.10434105190391806,643,473,305,182,125,79,51,27,14,9
800,0.1288287859419777,637,483,341,221,127,74,32,17,10,6,0.10553385821635483,625,451,307,175,108,70,51,34,23,13
800,0.12606340932715246,614,429,292,193,112,69,40,26,13,11,0.10262915594244773,631,471,315,191,126,80,52,34,17,10
800,0.14201707267206293,640,472,348,219,127,76,37,22,15,9,0.09993965580751944,620,451,307,179,119,70,43,25,13,5
800,0.1416777425053369,630,454,319,204,132,65,36,22,13,9,0.10560871584041358,614,468,323,193,123,76,45,28,18,11
800,0.14103016777019445,640,475,340,227,130,73,36,23,12,8,0.10695903824261532,619,464,312,187,115,72,45,20,11,7
800,0.12906957818087772,623,456,337,219,137,81,56,31,23,14,0.10277317110287452,628,478,319,193,119,69,50,31,19,9
800,0.13675662448764506,620,471,328,210,118,72,38,22,14,9,0.09678854520092912,610,463,290,173,104,59,40,22,14,8
800,0.1331746324958339,611,463,321,196,119,70,40,24,14,10,0.10370972052348426,615,460,331,195,127,86,55,32,19,10
