budget,mse_DO,eps0_DO,eps1_DO,eps2_DO,eps3_DO,eps4_DO,eps5_DO,eps6_DO,eps7_DO,eps8_DO,eps9_DO,mse_DD,eps0_DD,eps1_DD,eps2_DD,eps3_DD,eps4_DD,eps5_DD,eps6_DD,eps7_DD,eps8_DD,eps9_DD
400,0.09252880428697813,308,216,128,67,37,18,8,5,2,1,0.08482860151437285,302,205,120,54,26,14,9,6,5,4
400,0.08769345252884002,305,206,130,61,35,15,7,3,1,1,0.0794338219744554,305,215,119,52,22,12,6,5,2,1
400,0.09945029665692506,304,207,142,78,37,20,9,6,3,3,0.08262042564605228,306,210,116,54,22,16,11,4,2,1
800,0.09042336175988892,600,423,260,137,68,30,13,8,6,4,0.0852295484867036,606,424,252,105,52,32,20,9,6,4
800,0.08986689938467178,614,428,279,138,61,25,16,6,1,1,0.08064137139291258,605,421,253,103,42,27,10,7,5,5
800,0.09848593046999088,631,452,282,141,80,36,14,9,3,2,0.07622671142825227,603,423,227,97,42,22,12,7,4,2
800,0.09839084430534922,605,415,262,127,76,39,19,12,10,4,0.08289667649334229,595,414,239,96,49,29,18,9,6,5
800,0.10346374656025442,628,454,294,147,80,39,23,11,7,6,0.08485804557580054,597,419,247,118,55,33,18,10,6,4
800,0.09094696478601468,600,438,273,147,74,31,11,5,2,1,0.08555118751464894,620,433,221,104,49,31,22,12,8,7
800,0.09434135101875904,608,432,271,141,68,33,18,8,5,3,0.08461762613950233,610,427,250,112,49,26,15,10,5,4
800,0.10251922676569876,595,430,287,151,82,42,27,12,7,3,0.08289033284687397,605,417,255,101,51,33,17,7,4,3
800,0.09894666251872826,587,408,272,138,73,35,19,13,9,6,0.09072145621147,641,459,276,117,51,29,20,10,5,3
800,0.10533287574707864,621,435,290,170,90,46,27,10,8,5,0.08156397383580777,597,419,242,103,50,29,15,7,4,1
800,0.10306430940478692,589,423,290,156,88,45,21,14,9,3,0.08585798338308064,605,413,239,104,55,31,22,10,8,4
800,0.10283282629267107,618,443,276,150,75,36,21,12,11,8,0.08609949626120167,628,444,258,107,46,31,19,12,7,4
800,0.09239685180359664,603,419,285,151,74,31,14,6,3,1,0.08125809748816945,619,432,239,95,49,34,18,8,4,2
800,0.0921104534836684,602,423,278,147,68,35,16,7,2,1,0.07604559273126017,609,418,234,87,39,26,13,6,3,1
800,0.0938321014767305,609,442,283,145,72,32,15,3,2,1,0.08317741927032471,617,431,244,106,44,26,16,10,8,5
800,0.09816093793602733,613,423,272,155,76,39,21,10,4,3,0.08481514220184032,610,430,244,106,46,25,20,14,8,4
800,0.09295878603482496,599,435,265,135,69,34,18,7,3,1,0.08632306996921847,606,426,245,118,58,33,13,11,7,3
800,0.09675727934058302,611,438,287,148,72,36,16,9,4,3,0.08512924794993391,605,429,263,113,55,31,18,7,3,3
800,0.09901024629243813,603,436,279,143,78,36,16,10,5,4,0.08580732289581115,622,417,252,116,51,32,18,12,8,3
800,0.10288857665922824,619,442,288,152,78,40,19,9,7,6,0.07702760847559298,617,434,240,83,34,24,12,7,4,1
800,0.09606308899203256,597,423,280,136,69,40,17,8,6,3,0.08104617000464108,620,423,238,101,37,26,17,8,5,4
800,0.09210834565416008,620,426,266,133,65,31,17,7,6,2,0.07581073432644292,630,446,232,91,34,21,12,4,3,3
800,0.10131908216135938,594,413,273,162,88,46,23,11,5,4,0.0758089952092936,601,420,251,92,33,21,11,7,5,1
800,0.10229611131052592,603,423,268,159,86,44,15,6,5,4,0.08772016047193494,633,457,248,114,48,26,15,9,7,5
800,0.0991738456828797,616,425,296,154,80,37,20,11,4,2,0.07681833587613696,615,413,230,80,37,24,14,6,3,2
800,0.0957604792218945,622,436,273,143,79,33,15,6,6,5,0.08029140583392738,601,408,230,107,45,25,15,8,7,4
800,0.11160355462557366,618,450,305,174,99,53,22,12,10,6,0.07708019859663685,611,430,236,89,39,27,12,7,5,3
800,0.09289154316511608,603,431,278,145,78,38,16,6,3,0,0.08722636222669541,620,434,252,102,51,34,21,10,5,2
800,0.09796717752119208,602,420,269,142,73,37,20,9,6,5,0.08303448170488557,604,426,248,105,48,28,15,9,4,3
800,0.09564109581292182,586,407,270,142,76,34,19,10,6,5,0.09113950789739488,623,448,262,128,55,33,21,12,5,5
