budget,mse_DO,eps0_DO,eps1_DO,eps2_DO,eps3_DO,eps4_DO,eps5_DO,eps6_DO,eps7_DO,eps8_DO,eps9_DO,mse_DD,eps0_DD,eps1_DD,eps2_DD,eps3_DD,eps4_DD,eps5_DD,eps6_DD,eps7_DD,eps8_DD,eps9_DD
800,0.1104702599970235,606,440,292,166,93,47,20,9,6,2,0.08993132744275711,607,422,259,121,51,36,24,15,9,5
800,0.092269348376116,599,438,288,144,66,32,16,10,7,5,0.07326412749315055,605,432,238,100,36,18,13,5,5,4
800,0.09741125284374097,611,423,274,144,79,47,27,10,5,3,0.07234798050027252,590,417,213,88,41,23,16,7,5,3
800,0.08093357388427147,617,423,267,127,65,28,14,7,4,3,0.07231831826950896,614,439,252,111,53,30,17,8,3,2
800,0.08671980494908181,633,427,282,156,72,35,20,9,3,2,0.07553382528606628,611,422,248,103,43,27,16,9,4,2
800,0.09177641253305592,594,433,286,150,87,48,21,8,7,4,0.06801724383507321,615,417,221,83,35,22,14,8,5,1
800,0.0882662768218589,612,433,271,143,67,36,19,7,6,5,0.06805052626883751,597,405,228,95,38,20,9,4,4,2
800,0.0999361867228304,610,438,273,138,78,44,27,14,9,8,0.07603371938987766,616,441,258,114,51,29,17,8,4,3
800,0.09015632080265892,614,455,270,151,87,37,15,12,6,2,0.08175164109647437,614,436,239,106,48,30,20,13,9,3
800,0.08156544746795613,597,405,246,127,65,33,13,8,6,5,0.08019847157482833,610,420,250,103,42,26,15,11,4,4
800,0.0968057203896555,605,402,255,147,82,48,26,14,9,6,0.08359193395703024,623,420,241,90,45,33,17,5,1,1
800,0.09738683375259484,595,410,271,139,82,43,20,11,4,3,0.0831740213089574,633,440,247,106,49,31,15,8,6,5
800,0.08623888935782488,604,412,260,128,66,37,18,13,8,6,0.07458010163857144,594,416,235,105,56,35,20,9,4,1
800,0.0815360358037931,605,435,276,135,60,34,20,10,7,4,0.08121049526131154,593,416,237,109,46,29,17,8,7,5
800,0.0818662126798855,616,431,271,145,87,41,15,9,5,0,0.07613984253074546,598,406,221,106,50,30,15,8,6,3
800,0.09092112886428157,613,431,276,141,74,40,17,7,4,1,0.0819030666726499,628,439,241,97,45,27,16,10,5,3
800,0.08347603595309827,602,418,268,144,61,28,15,6,6,4,0.07734003362117847,591,414,228,97,47,25,11,5,4,3
800,0.0914216012051754,621,441,255,140,74,32,17,7,4,2,0.0799091224293249,612,440,241,112,49,38,20,12,7,5
800,0.07909267251756293,590,413,268,136,60,29,15,7,6,5,0.0796898268021915,620,434,242,98,50,24,14,9,5,2
800,0.08859353187802485,606,432,290,139,68,39,15,8,5,3,0.08077893762759689,612,430,250,116,53,36,22,12,6,4
800,0.08885537168355627,605,401,275,147,76,34,13,8,5,4,0.06665014210768196,617,444,253,105,41,23,12,9,3,3
